tweets,sentiment
OPENING UP TO YOU LOT!RT LIKES WOULD BE LAAAAAVERLY :D .xxENJOY,2
Spending my night talking to my beloved ???Perfect.I LOVE YOU MAN! happy,2
.Is the winner of the donation giveaway,2
 answer this with yoyour steam trade link and ill send you right away :D,2
for the recent follow. Much appreciated happy  Want this?,2
I think I'm probably beyond repair by the sounds of tea etiquette happy,2
.- layout- btob happy,2
i am if you're still looking for one happy,2
Sydney tomorrow,2
 Byron in 3 weeks,2
 Hobart in 7 weeks. Lots to look forward to happy,2
I hit that,2
 new job starts in to  weeks! :D,2
Why do people on the internet have to be such asses annoyance  Here's some positivity for you. I love your art!!! :D It's so pretty!!,2
The best community gathering coming up! We're full,2
 but here's how you can be a part of this happy,2
mutual: let's talk more!me: for sure!mutual:  happy  me:,2
Happy birthday Megan happy,2
Just wandering around,2
 popping into a store,2
 owner told me about it (as in article) smile,2
Did you see this one? happy  Transitional Piece // Chiffon Dress,2
Sixth spot not applicable Team! Higher pa! :)KISSES TheFashionIcon,2
Thank you crew happy,2
a little video i made for the love of my life,2
How unhappy  some dogs like it though,2
talking to my over driver about where I'm goinghe said he'd love to go to New York too but since Trump it's probably not,2
Does anybody know if the Rand's likely to fall against the dollar? I got some money  I need to change into R but it keeps getting stronger unhappy ,2
I miss going to gigs in Liverpool unhappy ,2
There isnt a new Riverdale tonight ? unhappy ,2
it's that A*dy guy from pop Asia and then the translator so they'll probs go with them around Aus unhappy ,2
Who's that chair you're sitting in? Is this how I find out. Everyone knows now. You've shamed me in pu,2
don't like how jittery caffeine makes me sad ,2
My area's not on the list unhappy  think I'll go LibDems anyway,2
I want fun plans this weekend unhappy ,2
When can you notice me.  unhappy  what?  ,2
Ahhhhh! You recognized LOGAN!!! Cinemax shows have a BAD track record for getting cancelled unhappy ,2
Errr dude.... They're gone unhappy  Asked other league memeber to check  the guys are go ,2
Not you again sad  ,2
Why would Harvey be going to prison? unhappy ,2
Missing in crying  Seaside area. ,2
Becoz if we will depend on your promoting its waste of hardwork to all team who ,2
I thought you'll save me crying ,2
major waffle cravings right now sad ,2
cant speak japanese ::(,2
how can people do stuff like this unhappy  ,2
please just stop confining animals in zoos unhappy  ,2
Feel like i shoyould be telling you to get the fuck out social media byout also feel really mean because unhappy  silence  love yoyou hope yoyoure okay ,2
i miss you huhu so busy unhappy ,2
it was extended family. 12 ppl.ahh wanted to show a Oh My Girl being dorky while playing a game but it got deleted unhappy ,2
Don't do that unhappy ,2
Jamie can you please reset the CGa grandfinal server... no administrator are responding unhappy ,2
noOoooooo YOU GONNA MISS THE BUFFET unhappy  TAKE CARE AIN!!!!!!!!!!!!!!!!! ,2
I wish i could vote for you unhappy ,2
instant message so jealous okay unhappy  but never mind haha bruno can wait finals first,2
when i'm enlisting can please turn up like this unhappy  ,2
unhappy  how come people like this have children where's the state intervention ,2
Ouchhhhh unhappy  ,2
Help... I want to stop tweeting. All I feel is endless suffering and pain. I tried to deactivate myself many times... Save me... unhappy ,2
For those asking,2
 the application is Kana Kanji Funtime! Sadly,2
 it looks like iOS 11 is due to kill it unhappy  ,2
Yeah did update to 16.04 ,2
 it froze a few times. Then went to 16.10,2
 froze mid install. Waited 3hrs he'd to pull plug crying ,2
Shaandaar,2
 Zabardast,2
 Another ATBB on it's way ! I wish Srk Sir starts signing good movies unhappy  ,2
I want Jabee crying ,2
sociopath full raid gear sad  ,2
When will you say hi sunshine ? unhappy  ,2
i feel bad for doing that AHAHA unhappy ,2
it's getting harder and harder to stay unhappy ,2
His face looks bloated unhappy  baby get well soon ,2
fuck. tried changing my settings but still in india. unhappy ,2
talking to my over driver about where I'm goinghe said he'd love to go to New York too but since Trump it's probably not,2
Let's not forget that it's also Gabriel Tenma White's birthday today!I miss unhappy  ,2
Why am i always taken for granted eversince unhappy ,2
Ah alright,2
 i don%27t know if you saw my comment yet,2
 but what camera you shooting with,2
 does it have flip out scr ,2
I miss Louis' tweets unhappy ,2
Koalas are dying of thirst  and it's all because of us unhappy  ,2
okay I'll shut up now. instant message just mad that lots of people will now have a VERY flawed opinion on mental health ( on mine) because of this show unhappy ,2
pamura isa because in this very moment,2
 i want to explode like a grenade to the point where people will die with me. sad ,2
YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways ,2
i really want one of those iconic jimin stripes turtleneck shirt unhappy ,2
I want a spoons but I cant go unhappy  honestly feels like a messy break up unhappy ,2
Makes me so sad unhappy  they looked so unhappy when I went to SeaWorld ,2
YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways ,2
I miss Rockys posts unhappy  ,2
Hey Tony,2
 oh no unhappy  Could you please tell me a little more about your issue? Im following if youd prefer to DM. Amanda,2
i love mason and miss mason unhappy ,2
Cold as a mother crusher right now. Nearing the end of April. sad ,2
we don%27t talk anymore like we used to do unhappy ,2
YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways ,2
miss biking unhappy ,2
I miss Big brother unhappy ,2
6 days in camp haiss miss you a lot unhappy ,2
It's raining so hard unhappy ,2
Am bored and kandowiandg I have ando plaands for today is makiandg me eveand more bored unhappy ,2
oh my god not laurie penny unhappy ,2
can you say Hi Mekisha? unhappy ,2
I should never draw again unhappy ,2
Cleantha ,2
Visual Studio Installation - 89% .. BSOD comes suddenly unhappy ,2
i want to make waffles unhappy ,2
So sad unhappy  ,2
crying  muh feels,2
Look like somethings i will ignore xD Kart Racing when? unhappy ,2
did ate jenna just blocked me or what? unhappy ,2
My bed is so comfortable I don't want to get up unhappy ,2
Is that store still in use? If so,2
 I sincerely hope not too many priceless antiques were destroyed. Reg ,2
Astaga unhappy  /? ,2
I want a puppy now unhappy ,2
have to work unhappy  but i'll see you tomorrow!! ,2
happy weed day without them is not the same anymore unhappy ,2
my favourite lipstick hilang crying ,2
Time just flies,2
 can't believe he will be year for next year unhappy  We're becoming old HAHAHAH :v,2
The new Twitter reply view has me confused... like do I capitalise my replies to people or not? unhappy ,2
Whaddup. Me too crying ,2
unhappy  every time laughing my ass off,2
who's selling an army bomb ver 2??? meet up on sad ,2
Yeesh unhappy  It's fairly warm here.,2
easter has flown unhappy  I'm not ready to give up home luxuries like branded cereal,2
Ohnoo unhappy  unhappy  hope it recuperates sooner!!,2
Her back unhappy  ,2
give me a chance in west server unhappy ,2
but you were going to do it yesterday unhappy ,2
I agree. My issue would be that it all has to be paid for somehow. I just can't see the numbers adding up. sad ,2
I want to drink with cigarettes unhappy ,2
Oh mince unhappy ,2
The manifesto,2
 Nick? Might he deliver WHEN the time demands it. Story of his life - ,2
It's okay I've accepted you the way you are unhappy ,2
why do people abuse animals unhappy  they're so loyal,2
i'm actually crying while typing this tweet i just can't take it anymore.. not applicablehulog not applicable knock out d unhappy ,2
imagine if he wins next time too unhappy  unhappy ,2
Same unhappy ,2
I need Cue something that would make me smile....I'll be waiting...:( ,2
YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways ,2
YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways ,2
these nosebleeds are getting outta hands unhappy ,2
I am perfectly happy being single .. Until I see a happy couple :(KISSES TheFashionIcon,2
Dude I just want more sleep unhappy ,2
Feel so fucking shit today unhappy ,2
wont be able to stream tonight i'm sorry guys unhappy ,2
I face swapped a cat with a dog and it's really upsetting unhappy  ,2
your system does not recognize spaces in last names so for 2nd time unable to check in  forced to wait in unnecessary lines unhappy ,2
still waiting unhappy ,2
#NAME?,2
 rocks. next question - where is my astro unhappy  ? ,2
It was not your fault,2
 but the customs of Argentina that fill you with paperwork unhappy ,2
i tried fixing my choristers dress hem that came undone by taping it with fabric tape but i put it on wrong and its even more ruined unhappy ,2
Small fishie died unhappy ,2
It's too nice outside to be stuck in school all day unhappy ,2
EDM pleaseeeeeeeee   unhappy ,2
oh my god unhappy  next time mishutuuu,2
Can you say Hi julia ??pleasee crying  ,2
Bby unhappy  your emotion  ,2
I seriously thought that Coldplay was going to be band like Depeche Mode or U2,2
 just kept going unhappy  ,2
poor baby unhappy  I hate people ,2
unhappy  i have to be strong today jfjfjkf,2
I NEED A UNICORN FRAPPUCCINO STAT. I JUST FOUND OUT THEY ARE LIMITED TIMEE! unhappy  How much longer?,2
Her back unhappy  ,2
unhappy  sorry to hear this.....,2
I won't. if i do it's probably for phil but he hasn't seen me yet unhappy ,2
Yuri was here and i didn't know it unhappy  the second snsd i missed ,2
why are your campervan tickets so expensive? unhappy ,2
Canberra is a land-locked capital. unhappy  ,2
how much? i cant seem to deathmatch you unhappy ,2
.agata baby unhappy  it broke in the mail. but i read your letter  can't thank you enough. you are the best ,2
same unhappy ,2
she is! HAHA but I wanted to look like v unhappy ,2
unhappy  they look dead,2
Puta I know sorry isn't enough pero sorry padin unhappy ,2
mannn,2
 i want to go to an m's game unhappy ,2
unhappy   feeling bored,2
I wish i could sleep early unhappy ,2
I just hope I start getting the 1GB data per day from tonight!! unhappy ,2
Koalas are dying of thirst  and it's all because of us unhappy  ,2
i want to see you happy sad ,2
I just told them to bugger off and hung up! They waned access to my pc. If they phoned someone like my Gran ,2
my braces hurt unhappy ,2
Ohh welcome to CLXSSlC chanyeol oppa! Or should I call you with richard? Kalau jadi sayang gimana? unhappy ,2
we don%27t talk anymore like we used to do unhappy ,2
Claaaaaaaaaaaaasse ! ,2
What a pity! unhappy  Those were beautiful! But thank you for your answer!,2
Sciatica. What a monumental pain in the arse. unhappy ,2
This escalated quickly,2
 I'm aborting mission now have a nice day though x ,2
#NAME?,2
 rocks. next question - where is my astro unhappy  ?,2
Her back unhappy  ,2
No stream tonight! Throat is killing me. unhappy ,2
Me too...I won't miss the HGVs going past our house though. It was a nice looking building - had initiall ,2
Don't say that unhappy ,2
Summer's not in our school's vocabulary unhappy  We need air. Please tell ,2
Bae's not here unhappy ,2
Wanna get a haircut but i don%27t know a good place unhappy ,2
it feels kind of empty w/o youngjae at the venue.. unhappy ,2
Her back unhappy  ,2
Yeah ,2
 i think that's going to be true ,2
 he can't leave us unhappy ,2
Yesterday felt like friday unhappy ,2
 [PLEASE RT] he'll buy me a blinking taehyung headband,2
 if i get 900 retweets and 900 likes. help me :(un,2
yes instant message sad crying ,2
